id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
11850410,3/15/16,Apartment,Private room,$119.00,6,97,5.29
8775991,6/6/11,Apartment,Entire home/apt,$180.00,35,92,5.28
4581556,11/14/14,Loft,Private room,$65.00,85,96,5.27
9941603,3/27/14,Apartment,Private room,$100.00,23,98,5.27
10729807,1/20/16,Apartment,Shared room,$49.00,17,75,5.26
9155704,6/10/14,Apartment,Private room,$40.00,30,97,5.26
3424943,4/20/13,House,Private room,$49.00,112,88,5.25
7635729,7/30/15,Apartment,Private room,$70.00,42,87,5.25
7254973,12/9/11,Apartment,Entire home/apt,$148.00,47,96,5.24
3673772,7/22/14,Apartment,Entire home/apt,$169.00,113,92,5.24
5162580,11/13/14,Apartment,Shared room,$40.00,75,91,5.23
6779912,7/14/13,Apartment,Shared room,$119.00,54,94,5.23
7460924,4/30/14,Apartment,Entire home/apt,$150.00,49,91,5.23
9778835,12/2/15,Apartment,Entire home/apt,$100.00,20,91,5.22
8473327,8/5/14,Apartment,Private room,$39.00,39,83,5.22
6452402,10/31/12,Apartment,Entire home/apt,$200.00,59,89,5.22
11761002,3/11/16,Apartment,Private room,$100.00,8,100,5.22
5163198,4/16/14,House,Shared room,$22.00,79,91,5.21
9559335,11/20/15,Apartment,Entire home/apt,$225.00,26,97,5.2
10086976,12/12/15,Apartment,Private room,$88.00,22,79,5.2
3866538,8/13/14,Apartment,Private room,$98.00,104,95,5.2
1659511,7/20/12,Apartment,Shared room,$40.00,166,84,5.2
4081926,9/10/14,Apartment,Entire home/apt,$99.00,87,94,5.19
7306108,7/12/15,Apartment,Entire home/apt,$165.00,50,99,5.19
6993502,2/2/14,Apartment,Private room,$104.00,48,95,5.18
4251667,2/5/13,Apartment,Shared room,$34.00,98,90,5.18
9471226,10/7/15,Apartment,Entire home/apt,$275.00,29,99,5.18
11176574,12/2/15,Apartment,Shared room,$20.00,10,92,5.17
4795523,12/10/14,Apartment,Private room,$112.00,86,88,5.17
10877191,1/27/16,Apartment,Private room,$95.00,15,88,5.17
3304505,7/18/12,Apartment,Entire home/apt,$147.00,109,92,5.17
10746366,9/26/12,Loft,Private room,$170.00,11,100,5.16
10853313,1/26/16,Apartment,Entire home/apt,$180.00,11,98,5.16
9343025,11/12/14,Apartment,Entire home/apt,$95.00,29,97,5.15
9331520,6/13/13,Apartment,Entire home/apt,$170.00,28,94,5.15
