id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
1569823,8/23/13,House,Private room,$90.00,61,96,4.34
2909289,4/14/14,Apartment,Entire home/apt,$110.00,57,96,4.32
7050202,6/28/15,Apartment,Private room,$49.00,11,89,4.29
7227924,7/7/15,Apartment,Shared room,$60.00,5,100,4.29
7858922,8/13/15,Apartment,Entire home/apt,$105.00,7,97,4.29
6971582,11/28/13,Apartment,Private room,$70.00,14,95,4.29
4121052,9/19/12,House,Entire home/apt,$85.00,51,95,4.29
2033421,8/21/12,House,Private room,$65.00,25,93,4.29
6975970,6/8/15,Apartment,Entire home/apt,$120.00,8,100,4.29
3876473,2/23/10,Apartment,Entire home/apt,$85.00,56,95,4.27
4803261,12/10/14,House,Private room,$65.00,41,94,4.26
4301665,7/10/14,Apartment,Entire home/apt,$125.00,49,96,4.26
4105803,7/24/14,Apartment,Entire home/apt,$145.00,54,85,4.25
5570446,3/5/15,House,Private room,$95.00,27,92,4.24
1761974,10/5/13,House,Private room,$97.00,101,100,4.24
845033,12/15/12,Apartment,Entire home/apt,$145.00,142,99,4.24
7142999,9/8/09,Apartment,Entire home/apt,$119.00,10,90,4.23
1074477,7/15/12,Apartment,Entire home/apt,$99.00,122,92,4.21
4486029,10/23/14,Apartment,Entire home/apt,$85.00,45,88,4.21
1538123,8/16/13,Apartment,Entire home/apt,$180.00,102,97,4.21
4231934,9/25/12,House,Private room,$83.00,41,90,4.2
3322512,5/12/13,Apartment,Entire home/apt,$99.00,61,95,4.2
2141766,12/31/13,House,Entire home/apt,$95.00,88,92,4.2
4727087,6/3/13,Apartment,Entire home/apt,$125.00,42,97,4.19
6870703,2/9/15,Apartment,Private room,$90.00,6,100,4.19
2560391,1/10/14,House,Private room,$75.00,75,95,4.18
1411975,7/20/13,Apartment,Entire home/apt,$135.00,111,97,4.18
4249206,1/15/13,Apartment,Entire home/apt,$125.00,45,98,4.18
6425823,4/11/14,Apartment,Shared room,$70.00,19,99,4.16
741202,4/30/12,Apartment,Private room,$125.00,149,98,4.15
1041543,4/2/13,Apartment,Private room,$70.00,122,94,4.15
4091066,9/11/14,Apartment,Entire home/apt,$97.00,51,92,4.14
7809701,2/6/15,House,Entire home/apt,$249.00,7,100,4.12
1092713,4/15/11,House,Entire home/apt,$169.00,119,93,4.12
959794,7/6/11,Apartment,Entire home/apt,$85.00,127,84,4.1
1112617,4/26/13,Apartment,Entire home/apt,$125.00,18,93,4.09
5903535,12/11/14,Apartment,Shared room,$35.00,24,79,4.09
4164684,10/23/12,Apartment,Entire home/apt,$129.00,41,97,4.09
6601800,4/17/12,House,Private room,$94.00,15,100,4.05
7614937,7/29/15,Apartment,Entire home/apt,$128.00,7,94,4.04
5969151,4/10/15,House,Private room,$135.00,23,97,4.04
7789081,8/9/15,House,Shared room,$36.00,7,94,4.04
6687817,9/5/12,Apartment,Entire home/apt,$65.00,14,89,4.04
3554014,7/9/14,Apartment,Entire home/apt,$115.00,59,96,4.03
5862075,9/26/14,House,Private room,$75.00,20,99,4.03
7036591,5/21/14,Apartment,Entire home/apt,$150.00,11,95,4.02
1939655,3/2/12,Apartment,Entire home/apt,$128.00,85,83,4.02
6291435,3/23/15,Apartment,Private room,$59.00,19,88,4.01
7637134,7/30/15,Townhouse,Entire home/apt,$178.00,4,80,4
7637373,7/30/15,Townhouse,Entire home/apt,$250.00,6,90,4
5825904,4/25/13,House,Private room,$75.00,4,100,4
8200705,4/2/14,Apartment,Entire home/apt,$178.00,4,90,4
4436703,4/2/14,Apartment,Entire home/apt,$185.00,4,90,4
7195053,5/22/13,Apartment,Entire home/apt,$60.00,10,98,4
8353034,9/12/15,House,Entire home/apt,$80.00,4,100,4
8117850,4/19/11,House,Private room,$30.00,4,100,4
8391711,7/26/13,House,Private room,$62.00,4,100,4
8339665,9/11/15,Apartment,Private room,$72.00,4,75,4
7921171,8/11/15,Apartment,Entire home/apt,$119.00,4,95,4
7819250,3/18/14,House,Private room,$79.00,4,100,4
8035648,8/28/12,Apartment,Entire home/apt,$160.00,4,95,4
