id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
7545817,6/7/15,Apartment,Entire home/apt,$238.00,66,96,7.33
8631901,6/1/14,House,Private room,$35.00,51,77,7.32
11848011,9/1/15,Apartment,Private room,$75.00,10,86,7.32
10281759,11/25/15,House,Entire home/apt,$83.00,30,96,7.32
1906269,5/6/13,Cabin,Entire home/apt,$109.00,219,97,7.32
6937854,6/21/15,Apartment,Private room,$40.00,76,85,7.31
8935150,11/6/12,House,Private room,$89.00,48,97,7.31
11285505,5/19/15,Apartment,Entire home/apt,$109.00,18,97,7.3
9016585,10/21/15,Apartment,Entire home/apt,$137.00,27,94,7.3
8475231,10/11/14,Apartment,Private room,$60.00,54,84,7.3
6611594,5/27/15,House,Private room,$69.00,82,91,7.28
3729234,5/6/13,Cabin,Entire home/apt,$85.00,155,95,7.28
10680199,1/20/13,House,Private room,$99.00,24,96,7.27
11872360,2/4/16,House,Entire home/apt,$119.00,8,100,7.27
9980086,10/19/14,House,Entire home/apt,$164.00,16,99,7.27
10106060,6/7/15,Apartment,Entire home/apt,$99.00,32,90,7.27
9561621,4/12/14,Apartment,Entire home/apt,$120.00,36,98,7.25
10525470,1/11/16,Apartment,Private room,$65.00,14,100,7.24
3563533,8/4/11,House,Entire home/apt,$180.00,48,98,7.24
7834595,5/9/15,Apartment,Private room,$69.00,62,99,7.24
4053948,9/6/14,House,Entire home/apt,$85.00,28,96,7.24
10829084,11/29/15,Apartment,Private room,$78.00,20,98,7.23
5905594,6/28/11,Apartment,Entire home/apt,$99.00,94,93,7.23
3593796,10/15/09,House,Private room,$89.00,155,94,7.23
11651823,3/5/16,Bed & Breakfast,Shared room,$35.00,13,98,7.22
10987263,2/1/16,House,Private room,$67.00,19,99,7.22
3972297,3/17/14,Apartment,Entire home/apt,$86.00,135,91,7.22
9234228,12/19/13,House,Entire home/apt,$109.00,43,98,7.21
10748094,1/21/16,Apartment,Entire home/apt,$89.00,24,93,7.2
10073406,1/9/12,House,Entire home/apt,$99.00,24,99,7.2
6653762,7/26/14,Bungalow,Entire home/apt,$135.00,73,96,7.2
3737979,7/29/14,Apartment,Entire home/apt,$120.00,153,97,7.18
2242987,1/19/14,House,Private room,$49.00,197,98,7.18
7328956,8/14/14,House,Private room,$88.00,70,97,7.17
4386566,3/24/13,House,Entire home/apt,$115.00,132,98,7.16
4278990,10/6/14,Apartment,Entire home/apt,$90.00,132,97,7.15
9093116,6/18/15,Apartment,Entire home/apt,$111.00,45,99,7.14
5803725,5/18/10,House,Private room,$74.00,94,98,7.14
7677499,8/2/15,House,Private room,$36.00,63,97,7.13
7858021,4/22/15,House,Entire home/apt,$124.00,62,98,7.13
9922426,10/28/14,Apartment,Entire home/apt,$79.00,33,93,7.12
4848850,3/17/14,Apartment,Entire home/apt,$86.00,116,89,7.12
11672215,8/8/14,Condominium,Private room,$65.00,9,93,7.11
12036224,3/25/16,Bed & Breakfast,Private room,$43.00,9,100,7.11
6835132,3/20/13,Apartment,Private room,$73.00,75,96,7.1
5365041,2/15/15,Apartment,Entire home/apt,$185.00,100,98,7.09
7938761,3/9/15,Apartment,Entire home/apt,$349.00,60,93,7.09
5840820,6/28/11,Apartment,Entire home/apt,$105.00,93,94,7.08
5581556,4/23/14,House,Entire home/apt,$109.00,97,90,7.05
593991,7/13/12,House,Private room,$85.00,325,99,7.05
5027191,12/15/13,Loft,Private room,$49.00,61,92,7.04
11027629,3/18/15,Apartment,Entire home/apt,$135.00,19,93,7.04
8341142,9/11/15,Bungalow,Entire home/apt,$145.00,54,98,7.04
8411934,5/27/15,Apartment,Private room,$66.00,52,88,7.03
11720271,5/1/14,Loft,Private room,$49.00,11,91,7.02
5838962,3/9/15,Apartment,Entire home/apt,$143.00,92,93,7.02
9263299,1/29/14,Condominium,Private room,$65.00,40,93,7.02
11609369,12/28/14,Apartment,Private room,$65.00,11,100,7.02
10126237,8/18/14,Apartment,Entire home/apt,$199.00,29,95,7.02
11438114,8/8/14,Condominium,Private room,$60.00,7,100,7
4924260,1/25/14,Apartment,Entire home/apt,$179.00,112,98,7
12159008,7/23/15,Apartment,Entire home/apt,$79.00,7,91,7
12093734,3/28/16,Apartment,Private room,$69.00,7,100,7
11828516,3/15/16,Apartment,Entire home/apt,$105.00,7,97,7
3447736,6/28/14,Apartment,Private room,$59.00,7,97,7
1652433,9/11/13,Apartment,Entire home/apt,$157.00,206,92,7
12070813,3/27/16,Apartment,Entire home/apt,$120.00,7,91,7
12028163,12/4/13,Apartment,Shared room,$45.00,7,86,7
10038509,10/3/14,Apartment,Private room,$41.00,7,100,7
12271038,1/20/16,Apartment,Entire home/apt,$120.00,7,94,7
11993995,3/16/16,Apartment,Private room,$89.00,7,91,7
5821876,3/16/15,Apartment,Private room,$47.00,7,89,7
7731915,5/22/15,Apartment,Entire home/apt,$111.00,62,92,6.99
6911541,5/20/15,Bungalow,Private room,$89.00,72,98,6.99
9314296,11/6/15,Apartment,Private room,$79.00,24,93,6.99
7117076,9/18/14,House,Private room,$69.00,70,98,6.98
11848874,10/10/13,House,Private room,$59.00,10,98,6.98
7332535,7/14/15,House,Entire home/apt,$95.00,67,94,6.98
7350605,11/13/14,House,Entire home/apt,$85.00,61,98,6.98
5771593,11/2/14,House,Private room,$75.00,93,95,6.98
2905385,4/8/14,House,Private room,$110.00,157,98,6.98
6749628,6/1/15,Apartment,Private room,$61.00,76,97,6.97
9738950,8/17/15,Apartment,Entire home/apt,$85.00,33,91,6.97
5796240,3/4/14,Apartment,Entire home/apt,$97.00,93,89,6.96
1451415,7/26/13,House,Private room,$100.00,229,94,6.95
11164565,2/9/16,Apartment,Private room,$52.00,18,94,6.92
7875118,8/14/15,Loft,Shared room,$70.00,9,98,6.92
3563980,11/2/13,Apartment,Entire home/apt,$99.00,152,87,6.92
8576576,7/26/15,Loft,Entire home/apt,$269.00,47,93,6.91
2889152,10/4/13,Apartment,Entire home/apt,$149.00,102,95,6.91
6363309,5/11/15,House,Private room,$199.00,79,92,6.91
5282026,1/4/10,House,Private room,$75.00,102,94,6.91
4129166,4/11/13,House,Entire home/apt,$114.00,135,96,6.9
5969549,9/18/14,Apartment,Entire home/apt,$145.00,88,95,6.89
5627396,4/14/14,Earth House,Entire home/apt,$87.00,59,96,6.89
631491,8/2/12,House,Private room,$99.00,310,95,6.89
3161461,5/27/14,House,Entire home/apt,$97.00,158,98,6.88
9189112,10/31/15,Apartment,Entire home/apt,$62.00,38,94,6.87
6731001,6/7/15,Apartment,Entire home/apt,$154.00,75,95,6.86
7886494,10/28/14,Apartment,Entire home/apt,$95.00,51,91,6.86
10554458,5/17/14,Apartment,Entire home/apt,$65.00,24,97,6.86
5814570,12/7/14,Apartment,Private room,$76.00,89,96,6.85
33449,6/15/10,Other,Entire home/apt,$58.00,146,98,6.85
4446316,10/28/14,House,Private room,$50.00,121,92,6.85
6640094,6/27/13,House,Private room,$80.00,69,100,6.85
6450468,3/18/13,Apartment,Entire home/apt,$150.00,79,85,6.85
11228006,2/12/16,Apartment,Private room,$72.00,18,96,6.84
9865094,11/18/13,Apartment,Entire home/apt,$119.00,23,98,6.83
11493736,12/10/15,Apartment,Entire home/apt,$73.00,10,96,6.82
11396688,9/7/11,Apartment,Entire home/apt,$149.00,15,97,6.82
11525688,8/29/13,Apartment,Entire home/apt,$125.00,10,90,6.82
5667054,7/8/14,Other,Private room,$100.00,88,92,6.8
7973973,7/6/15,Apartment,Entire home/apt,$129.00,57,95,6.79
6063911,4/23/14,House,Private room,$60.00,85,91,6.76
2763860,9/20/13,House,Entire home/apt,$75.00,161,96,6.76
9220409,7/6/15,Apartment,Entire home/apt,$129.00,38,94,6.75
4449088,10/28/14,Apartment,Entire home/apt,$105.00,123,95,6.75
3255501,9/12/13,Apartment,Entire home/apt,$106.00,151,93,6.74
4027199,9/3/14,Loft,Private room,$73.00,132,90,6.73
1288353,6/19/13,Apartment,Entire home/apt,$109.00,231,91,6.73
7774718,5/9/15,Apartment,Entire home/apt,$165.00,59,96,6.73
5270612,8/12/14,Apartment,Entire home/apt,$129.00,99,81,6.73
10549800,1/12/16,Apartment,Entire home/apt,$115.00,24,89,6.73
6043362,3/20/15,Apartment,Private room,$50.00,79,91,6.71
7985891,8/21/15,Apartment,Private room,$95.00,55,95,6.71
8798818,8/29/13,Apartment,Entire home/apt,$130.00,40,92,6.7
1245537,12/22/12,Apartment,Private room,$60.00,226,87,6.69
8372217,4/20/14,Apartment,Private room,$68.00,50,85,6.67
9535225,1/10/15,Apartment,Entire home/apt,$97.00,36,96,6.67
11501463,12/21/15,Apartment,Private room,$95.00,14,90,6.67
