id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
8202409,5/28/15,Apartment,Shared room,$80.00,4,95,4
8239082,9/5/15,Apartment,Private room,$85.00,4,100,4
8212160,8/16/15,Apartment,Private room,$89.00,4,90,4
8252058,8/29/15,Apartment,Private room,$89.00,4,95,4
8238311,3/5/15,House,Private room,$99.00,4,85,4
7904057,8/16/15,Apartment,Private room,$100.00,4,95,4
7927790,8/18/15,Apartment,Private room,$121.00,4,95,4
8211468,12/14/12,Apartment,Private room,$139.00,4,93,4
8256103,5/28/12,Apartment,Entire home/apt,$139.00,4,90,4
5965647,4/10/15,Apartment,Entire home/apt,$164.00,4,90,4
7630340,3/25/13,Apartment,Entire home/apt,$198.00,4,85,4
8227206,9/4/15,Apartment,Entire home/apt,$225.00,4,95,4
6992898,6/24/15,House,Private room,$73.00,11,86,3.98
6523777,5/24/15,Condominium,Private room,$75.00,17,93,3.98
3749523,10/11/12,House,Entire home/apt,$450.00,56,93,3.97
6242574,6/19/13,Apartment,Entire home/apt,$160.00,19,89,3.96
2295530,1/28/14,House,Private room,$108.00,70,99,3.94
447826,4/2/12,House,Private room,$71.00,157,96,3.93
667325,7/25/11,Apartment,Private room,$90.00,19,91,3.93
6242681,5/2/15,Other,Private room,$75.00,18,97,3.91
2174711,3/25/13,Apartment,Entire home/apt,$198.00,77,86,3.89
197972,8/13/11,House,Entire home/apt,$168.00,187,95,3.88
4532489,5/5/14,House,Private room,$65.00,40,86,3.87
6134013,12/30/10,House,Private room,$110.00,18,98,3.86
7480613,3/23/15,Apartment,Entire home/apt,$110.00,9,89,3.86
4787213,4/16/13,Apartment,Entire home/apt,$99.00,5,88,3.85
5161639,3/25/13,Apartment,Entire home/apt,$189.00,20,89,3.85
2881388,10/13/13,Apartment,Entire home/apt,$550.00,62,96,3.85
536865,6/12/12,Apartment,Entire home/apt,$115.00,150,88,3.84
7651065,5/11/14,House,Private room,$79.00,6,100,3.83
2764624,4/26/13,House,Private room,$91.00,66,85,3.83
3774900,6/9/13,Apartment,Entire home/apt,$195.00,48,96,3.83
7825898,6/26/14,Apartment,Entire home/apt,$199.00,6,97,3.83
4190704,1/13/14,Apartment,Entire home/apt,$175.00,47,78,3.82
1885825,5/14/13,House,Private room,$80.00,70,96,3.81
6185167,8/12/13,Apartment,Entire home/apt,$191.00,19,99,3.8
1071235,8/13/11,Apartment,Entire home/apt,$158.00,110,94,3.76
6955976,6/22/15,House,Private room,$75.00,11,78,3.75
6543678,9/4/14,Apartment,Entire home/apt,$150.00,6,100,3.75
6075932,12/2/12,Apartment,Private room,$250.00,20,95,3.75
5664321,12/30/14,Apartment,Entire home/apt,$250.00,7,87,3.75
6317446,10/13/13,Apartment,Entire home/apt,$250.00,15,97,3.75
4196643,9/17/12,Apartment,Entire home/apt,$149.00,46,87,3.72
5969852,3/3/12,Apartment,Private room,$135.00,21,91,3.71
4293597,10/2/13,House,Private room,$40.00,35,91,3.7
3945704,8/23/14,Apartment,Private room,$100.00,48,96,3.7
3166256,5/27/14,Bed & Breakfast,Private room,$125.00,59,94,3.7
5267396,2/20/13,Apartment,Entire home/apt,$190.00,28,85,3.7
7528746,9/17/13,Apartment,Entire home/apt,$60.00,8,83,3.69
4532631,5/5/14,House,Private room,$75.00,31,87,3.69
6066455,10/13/13,Apartment,Entire home/apt,$650.00,14,100,3.68
6939126,6/21/15,Apartment,Entire home/apt,$200.00,12,73,3.67
7476671,11/25/14,House,Private room,$65.00,5,88,3.66
5761592,3/23/15,Apartment,Entire home/apt,$125.00,22,90,3.65
7708436,9/16/10,House,Private room,$75.00,4,95,3.64
3240187,8/7/13,Condominium,Private room,$89.00,53,98,3.64
6317304,11/16/12,Apartment,Entire home/apt,$230.00,12,96,3.64
7514931,7/23/15,Apartment,Entire home/apt,$180.00,7,94,3.62
7575052,10/27/13,Apartment,Entire home/apt,$200.00,7,97,3.62
31796,5/5/10,House,Private room,$56.00,233,88,3.6
7680519,8/2/15,Apartment,Private room,$95.00,6,64,3.6
22354,2/26/10,Bed & Breakfast,Private room,$135.00,183,87,3.6
7129785,4/4/14,Apartment,Private room,$50.00,11,95,3.59
4491597,6/19/13,Apartment,Private room,$110.00,22,82,3.59
6513924,6/4/14,Condominium,Private room,$55.00,15,90,3.57
5054601,1/14/15,House,Private room,$75.00,25,89,3.57
7821163,5/28/15,Apartment,Shared room,$95.00,5,92,3.57
5870922,1/30/15,Apartment,Private room,$105.00,20,96,3.57
5806428,5/17/14,Apartment,Entire home/apt,$110.00,20,93,3.57
4460532,1/12/14,Apartment,Private room,$66.00,39,95,3.56
7630953,6/29/13,Apartment,Private room,$68.00,6,100,3.53
5088560,9/21/14,Condominium,Entire home/apt,$475.00,6,100,3.53
2278704,1/25/14,House,Private room,$69.00,62,91,3.51
3110636,5/11/13,House,Private room,$70.00,54,80,3.51
6092951,7/31/14,Apartment,Private room,$59.00,16,85,3.5
6435358,7/10/13,Apartment,Entire home/apt,$150.00,14,97,3.5
4369766,6/10/13,Apartment,Private room,$160.00,38,99,3.5
3602379,7/15/14,Apartment,Entire home/apt,$149.00,42,89,3.49
6410674,11/17/11,Apartment,Private room,$150.00,15,92,3.49
1327725,6/30/13,Apartment,Entire home/apt,$153.00,94,94,3.49
7046415,5/28/15,Apartment,Entire home/apt,$175.00,5,96,3.49
4995033,1/11/14,Apartment,Entire home/apt,$180.00,17,100,3.49
7515325,4/21/15,Apartment,Private room,$56.00,8,90,3.48
6390634,7/2/12,Condominium,Private room,$79.00,16,99,3.48
6886946,6/17/15,Condominium,Entire home/apt,$210.00,11,96,3.47
6144896,4/24/15,Apartment,Entire home/apt,$37.00,15,97,3.46
1167221,5/14/13,House,Private room,$100.00,64,95,3.46
7721323,5/19/13,Apartment,Entire home/apt,$120.00,6,87,3.46
5758561,7/26/13,Apartment,Entire home/apt,$202.00,19,99,3.45
57800,1/8/10,House,Private room,$65.00,138,90,3.44
1821633,7/29/13,Bed & Breakfast,Private room,$100.00,81,98,3.44
5123495,12/18/14,Apartment,Private room,$175.00,21,87,3.44
5019306,5/22/14,House,Entire home/apt,$300.00,24,96,3.44
6445917,5/18/15,Apartment,Entire home/apt,$178.00,8,100,3.43
7973363,10/3/12,Apartment,Entire home/apt,$180.00,4,95,3.43
